"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","objectName","iteration","reestrCode","objectType","object_id","unitName","unitType"
"Гуляєв Василь Олександрович","Верховна Рада України","Народний депутат України","nacp_7446dd13-a6c0-40b2-8d80-396b5fbd5b7f","Гуляєв","FALSE","Олександрович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7446dd13-a6c0-40b2-8d80-396b5fbd5b7f","Василь","БЛАГОДІЙНИЙ ФОНД ""Відродження Василь Гуляєв""","1477497311112","39795218","Благодійна організація","1477497311112",NA,NA
"Гуляєв Василь Олександрович","Верховна Рада України","Народний депутат України","nacp_7446dd13-a6c0-40b2-8d80-396b5fbd5b7f","Гуляєв","FALSE","Олександрович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_7446dd13-a6c0-40b2-8d80-396b5fbd5b7f","Василь","БЛАГОДІЙНИЙ ФОНД ""Відродження Василь Гуляєв""","1477567151907","39795218","Благодійна організація","1477567151907","Правління","Керівні органи"
"Савчук Юрій Петрович","Верховна рада України","Народний депутат України, Перший заступник голови Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Савчук","TRUE","Петрович",2018-04-03,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Юрій","ГО ""МОНІТОРИНГОВИЙ ЦЕНТР ПРОТИДІЇ КОРУПЦІЇ""","1522745312796","40210950","Громадське об’єднання","1522745312796",NA,NA
"Савчук Юрій Петрович","Верховна рада України","Народний депутат України, Перший заступник голови Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Савчук","TRUE","Петрович",2018-04-03,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Юрій","Громадська організація ""Федерація хокею Волинської області""","1522003983438","35683708","Громадське об’єднання","1522003983438","Голова правління","Керівні органи"
"Савчук Юрій Петрович","Верховна рада України","Народний депутат України, Перший заступник голови Комітету Верховної Ради України з питань запобігання і протидії корупції","nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Савчук","TRUE","Петрович",2018-04-03,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_86060eb3-b6c3-4f5e-ab19-092ea9673269","Юрій","ГО ""МОНІТОРИНГОВИЙ ЦЕНТР ПРОТИДІЇ КОРУПЦІЇ""","1522745187121","40210950","Громадське об’єднання","1522745187121","Голова Ради","Керівні органи"
"Немиря Григорій Михайлович","Верховна Рада України","Народний депутат України","nacp_935fc7ad-16cc-4d6f-8471-08844e90fe2e","Немиря","FALSE","Михайлович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_935fc7ad-16cc-4d6f-8471-08844e90fe2e","Григорій","Центр європейських та міжнародних досліджень",NA,"25762142","Громадське об’єднання","1477572755943",NA,NA
"Немиря Григорій Михайлович","Верховна Рада України","Народний депутат України","nacp_935fc7ad-16cc-4d6f-8471-08844e90fe2e","Немиря","FALSE","Михайлович",2018-03-23,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_935fc7ad-16cc-4d6f-8471-08844e90fe2e","Григорій","Центр європейських та міжнародних досліджень",NA,"25762142","Громадське об’єднання","1477572811977","керівний орган","Керівні органи"
"Соболєв Єгор Вікторович","Верховна Рада України","Народний депутат України","nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Соболєв","FALSE","Вікторович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Єгор","РУХ ВИЗВОЛЕННЯ","1521812332658","41290864","Громадське об’єднання","1521812332658",NA,NA
"Соболєв Єгор Вікторович","Верховна Рада України","Народний депутат України","nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Соболєв","FALSE","Вікторович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Єгор","ЗА ПРОФЕСІЙНУ ЖУРНАЛІСТИКУ ","1521812281074","34045678","Громадське об’єднання","1521812281074",NA,NA
"Соболєв Єгор Вікторович","Верховна Рада України","Народний депутат України","nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Соболєв","FALSE","Вікторович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Єгор","БІЗНЕС-ВАРТА","1520268316350","41699508","Громадське об’єднання","1520268316350",NA,NA
"Соболєв Єгор Вікторович","Верховна Рада України","Народний депутат України","nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Соболєв","FALSE","Вікторович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Єгор","ІНІЦІАТИВА ВІЛЬНИХ ТА ВІДПОВІДАЛЬНИХ ГРОМАДЯН ""ВОЛЯ""","1520268818066","39036233","Громадське об’єднання","1520268818066","Керівний орган","Керівні органи"
"Соболєв Єгор Вікторович","Верховна Рада України","Народний депутат України","nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Соболєв","FALSE","Вікторович",2018-03-26,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_9e70cd4e-e518-437e-813a-9c2f037612a6","Єгор","ЗА ПРОФЕСІЙНУ ЖУРНАЛІСТИКУ","1520268950650","34045678","Громадське об’єднання","1520268950650","Голова Ліквідаційної комісії","Керівні органи"
