"fullname","office","position","id","last_name","is_corrected","patronymic","created_date","document_type","source","url","first_name","manufacturerName_extendedstatus","otherObjectType","costDateUse_extendedstatus","dateUse","costDateUse","trademark","dnt_costDateUse_hidden","person","acqBeforeFD","dateUse_extendedstatus","acqPeriod","trademark_extendedstatus","manufacturerName","propertyDescr","objectType","object_id","ownershipType","otherOwnership","percent.ownership","iteration","propertyDescr_extendedstatus","typeProperty","otherTypeProperty","otherObjectType_extendedstatus","declarant","subjectRelation"
"Жеваго Костянтин Валентинович","Верховна Рада Укрвїни","Народний депутат України","nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Жеваго","FALSE","Валентинович",2018-04-01,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Костянтин","2","Годинник","2","","0","Audemars Piguet","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"","Годинник чоловічий","Інше","1522509311163","Власність","",100,"1522509311163",NA,NA,NA,NA,"Жеваго Костянтин Валентинович",NA
"Жеваго Костянтин Валентинович","Верховна Рада Укрвїни","Народний депутат України","nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Жеваго","FALSE","Валентинович",2018-04-01,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Костянтин","2","Годинник","2","","0","Franck Muller","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"","Годинник чоловічий","Інше","1522509705301","Власність","",100,"1522509705301",NA,NA,NA,NA,"Жеваго Костянтин Валентинович",NA
"Жеваго Костянтин Валентинович","Верховна Рада Укрвїни","Народний депутат України","nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Жеваго","FALSE","Валентинович",2018-04-01,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Костянтин","2","Годинник","2","","0","Blancpain","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"","Годинник чоловічий","Інше","1522510104185","Власність","",100,"1522510104185",NA,NA,NA,NA,"Жеваго Костянтин Валентинович",NA
"Жеваго Костянтин Валентинович","Верховна Рада Укрвїни","Народний депутат України","nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Жеваго","FALSE","Валентинович",2018-04-01,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Костянтин","2","Годинник","2","","0","Patek Philippe","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"","Годинник чоловічий","Інше","1522508590056","Власність","",100,"1522508590056",NA,NA,NA,NA,"Жеваго Костянтин Валентинович",NA
"Жеваго Костянтин Валентинович","Верховна Рада Укрвїни","Народний депутат України","nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Жеваго","FALSE","Валентинович",2018-04-01,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_3b8df879-d123-414d-b89f-0a29030c6aa2","Костянтин","2","Годинник","2","","0","Patek Philippe","TRUE","1","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"","Годинник чоловічий","Інше","1522508773218","Власність","",100,"1522508773218",NA,NA,NA,NA,"Жеваго Костянтин Валентинович",NA
"Жолобецький Олександр Олександрович","Верховна Рада України","Народний депутат України","nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Жолобецький","FALSE","Олександрович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Олександр",NA,"годинник","2","","0","Cartier","TRUE","1476090009576","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Santos-100","","Інше","1477754551325","Власність","",100,"1477754551325","3",NA,NA,NA,"Жолобецька Олена Миколаївна","дружина"
"Жолобецький Олександр Олександрович","Верховна Рада України","Народний депутат України","nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Жолобецький","FALSE","Олександрович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Олександр","1","","2","","0","Cartier","TRUE","1476090009576","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"","Браслет золотий","Ювелірні вироби","1478163107630","Власність","",100,"1478163107630",NA,NA,NA,NA,"Жолобецька Олена Миколаївна","дружина"
"Жолобецький Олександр Олександрович","Верховна Рада України","Народний депутат України","nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Жолобецький","FALSE","Олександрович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Олександр",NA,"годинник","2","","0","Rolex","TRUE","1476090009576","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"DAY-DATE","","Інше","1477754336930","Власність","",100,"1477754336930","3",NA,NA,NA,"Жолобецька Олена Миколаївна","дружина"
"Жолобецький Олександр Олександрович","Верховна Рада України","Народний депутат України","nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Жолобецький","FALSE","Олександрович",2018-03-27,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_aacfda87-e520-43e0-8e5b-a5cdf60264d9","Олександр",NA,"годинник","2","","0","Cartier ","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Calibre de Cartier Diver","годинник Calibre de Cartier Diver","Інше","1477754779480","Власність","",100,"1477754779480",NA,NA,NA,NA,"Жолобецький Олександр Олександрович",NA
"Журжій Андрій Валерійович","Управління справами Апарату Верховної Ради України","Перший заступник Голови комітету","nacp_55ff1b8d-6194-41f2-b001-9b09aac118c6","Журжій","FALSE","Валерійович",2018-04-11,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_55ff1b8d-6194-41f2-b001-9b09aac118c6","Андрій",NA,"годинник","2","31.12.2017","0","OMEGA","TRUE","1","TRUE",NA,"Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Швейцарія","годинник","Інше","1523376336827","Власність","",100,"1523376336827",NA,NA,NA,NA,"Журжій Андрій Валерійович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","кулон з дорогоцінного металу з дорогоцінним камінням на ланцюжку - 2 комплекти","Ювелірні вироби","1490819728195","Власність","",100,"1490819728195",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція робіт художника Матвія Вайсберга","Твір мистецтва (картина тощо)","1490820015076","Власність","",100,"1490820015076",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","0","зброя","0","26.02.2015","554320","AMSD","FALSE","1","TRUE",NA,"Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"AMSD","AMSD к-р 50 BMG №10 СHEM01","Інше","1476884408131","Власність","",100,"1476884408131",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","ікони - 4 шт","Антикварний виріб","1477756871793","Власність","",100,"1477756871793",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб",NA,"зброя","0","28.08.2015","459000","DTA SRS","FALSE","1","TRUE",NA,"Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"DTA SRS","мисливський нарізний карабін DATA SRS к-р 338 №SRS003138","Інше","1476884005386","Власність","",100,"1476884005386",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція скульптур 20-21 ст.","Твір мистецтва (картина тощо)","1490818688377","Власність","",100,"1490818688377",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","сімейна коштовність: перстень з дорогоцінного металу з напівдорогоцінним камінням","Антикварний виріб","1490818370676","Власність","",100,"1490818370676",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","бронзова скульптура з годинником стилю ар-деко","Антикварний виріб","1490818638360","Власність","",100,"1490818638360",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","портсигари - 3 шт.","Антикварний виріб","1477776069610","Власність","",100,"1477776069610",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","набір прикрас: сережки з дорогоцінного металу з дорогоцінним камінням, перстень з дорогоцінного металу з дорогоцінним камінням - 3 комплекти","Ювелірні вироби","1490990092191","Власність","",100,"1490990092191",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб",NA,"",NA,"19.01.2016","104375","Sharp","FALSE","1","FALSE",NA,"Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Sharp","телевізор Sharp","Персональні або домашні електронні пристрої","1490970256476","Власність","",100,"1490970256476",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція ляльок в традиційних костюмах майстрині Анни Йосипів ","Твір мистецтва (картина тощо)","1490817771265","Власність","",100,"1490817771265",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція традиційних українських костюмів 19-20 ст.","Антикварний виріб","1490818247869","Власність","",100,"1490818247869",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","0","Сумка","2","","0","Ralph Lauren","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","0","Ralph Lauren","жіночі шкіряні сумки - 4 шт.","Інше","1490819381005","Власність","",100,"1490819381005",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція живопису ХХ ст.","Твір мистецтва (картина тощо)","1477756484517","Власність","",100,"1477756484517",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","Запонки","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","запонки 3-шт","Інше","1477756203798","Власність","",100,"1477756203798",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","перстень з дорогоцінного металу з дорогоцінним камінням - 6 штук","Ювелірні вироби","1490819527058","Власність","",100,"1490819527058",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція живопису та графіки художників 20-21 ст. ","Твір мистецтва (картина тощо)","1490818303390","Власність","",100,"1490818303390",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","0","Сумка","2","","0","Tardini","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","0","Tardini","жіночі шкіряні сумки - 5 шт.","Інше","1490819159815","Власність","",100,"1490819159815",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція килимів 18-20 ст.","Антикварний виріб","1490818451620","Власність","",100,"1490818451620",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","книга","Антикварний виріб","1477777599803","Власність","",100,"1477777599803",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","чоловічі шкіряні куртки - 3 шт","Одяг","1477775863294","Власність","",100,"1477775863294",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","намисто з дорогоцінного металу з дорогоцінним камінням","Ювелірні вироби","1490819686969","Власність","",100,"1490819686969",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","сережки з дорогоцінного металу з дорогоцінним камінням - 5 комплектів","Ювелірні вироби","1490819461860","Власність","",100,"1490819461860",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб",NA,"",NA,"19.01.2016","104375","Sharp","FALSE","1","FALSE",NA,"Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування",NA,"Sharp","телевізор Sharp","Персональні або домашні електронні пристрої","1490970445312","Власність","",100,"1490970445312",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","Сумка","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","колекція вінтажних жіночих шкіряних сумок","Інше","1490818956689","Власність","",100,"1490818956689",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція скульптур Василя Ярича: портретні зображення, однофігурні чи багатофігурні композиції, реалізовані в різних матеріалах.","Твір мистецтва (картина тощо)","1490818539769","Власність","",100,"1490818539769",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","2","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","2","","брошка з дорогоцінного металу з дорогоцінним камінням","Ювелірні вироби","1490819646289","Власність","",100,"1490819646289",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","колекція скульптур ХХ-XXI ст.","Твір мистецтва (картина тощо)","1477756380659","Власність","",100,"1477756380659",NA,NA,NA,NA,"Загорій Гліб Володимирович",NA
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб","1","","2","","0","","TRUE","1490727598857","TRUE","2","Майно набуто ДО ПОЧАТКУ ПЕРІОДУ здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","1","","ікони - 4 шт.","Антикварний виріб","1490818855577","Власність","",100,"1490818855577",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
"Загорій Гліб Володимирович","Верховна Рада України","Народний депутат України","nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Загорій","FALSE","Володимирович",2018-03-31,"Щорічна","NACP","https://declarations.com.ua/declaration/nacp_66d0fd4e-79e7-42e3-9f01-ef2887e91a5d","Гліб",NA,"Сумка","2","","0","Hermes","TRUE","1490727598857","TRUE","2","Майно набуто У ПЕРІОД здійснення суб'єктом декларування діяльності із виконання функцій держави або місцевого самоврядування","0","Hermes","жіночі шкіряні сумки - 6 шт.","Інше","1490819058034","Власність","",100,"1490819058034",NA,NA,NA,NA,"Загорій Катерина Сергіївна","дружина"
